scenario,world_seed,agent_seed,strategy,n_channels,n_slots,slot_duration_s,total_scans,total_detections,true_positive_scans,false_positive_scans,on_target_scans,redundant_scans,n_activity_intervals,n_detected_intervals,n_missed_intervals,n_missed_never_scanned,n_missed_detector,n_censored_intervals,detection_rate,missed_detection_rate,on_target_scan_rate,scan_efficiency,redundant_scan_rate,mean_detection_delay_slots,median_detection_delay_slots,max_detection_delay_slots,time_to_first_detection_slots,emerging_discovery_delay_slots,emerging_discovery_censored,channels_covered,channel_coverage,coverage_time_slots,mean_decision_latency_ms,mean_detection_delay_s,time_to_first_detection_s,emerging_discovery_delay_s
bursty,19,19,heuristic,12,800,0.1,800,86,68,18,71,466,231,33,198,196,2,0,0.14285714285714285,0.8571428571428571,0.08875,0.085,0.5825,0.030303030303030304,0.0,1.0,109.0,,False,12,1.0,11,0.010746749721874949,0.0030303030303030307,10.9,
bursty,19,19,adaptive,12,800,0.1,800,114,98,16,101,40,231,48,183,181,2,1,0.2077922077922078,0.7922077922077922,0.12625,0.1225,0.05,1.125,0.0,7.0,21.0,,False,12,1.0,11,2.385883750539506,0.1125,2.1,
bursty,20,20,sequential,12,800,0.1,800,75,55,20,55,0,230,55,175,175,0,0,0.2391304347826087,0.7608695652173914,0.06875,0.06875,0.0,1.2363636363636363,1.0,5.0,27.0,,False,12,1.0,11,0.0005366243203752674,0.12363636363636364,2.7,
bursty,20,20,random,12,800,0.1,800,59,43,16,43,248,230,37,193,193,0,0,0.1608695652173913,0.8391304347826087,0.05375,0.05375,0.31,0.8918918918918919,0.0,5.0,23.0,,False,12,1.0,31,0.003800500198849477,0.0891891891891892,2.3000000000000003,
bursty,20,20,heuristic,12,800,0.1,800,107,93,14,95,418,230,40,190,190,0,0,0.17391304347826086,0.8260869565217391,0.11875,0.11625,0.5225,0.225,0.0,3.0,12.0,,False,12,1.0,14,0.010039500157290604,0.022500000000000003,1.2000000000000002,
bursty,20,20,adaptive,12,800,0.1,800,138,122,16,126,54,230,52,178,177,1,0,0.22608695652173913,0.7739130434782608,0.1575,0.1525,0.0675,1.0769230769230769,0.0,6.0,26.0,,False,12,1.0,11,2.3181137505889637,0.1076923076923077,2.6,
bursty,21,21,sequential,12,800,0.1,800,62,49,13,49,0,238,49,189,189,0,0,0.20588235294117646,0.7941176470588235,0.06125,0.06125,0.0,1.1224489795918366,0.0,7.0,19.0,,False,12,1.0,11,0.0006577500244020484,0.11224489795918367,1.9000000000000001,
bursty,21,21,random,12,800,0.1,800,63,46,17,47,230,238,41,197,197,0,0,0.1722689075630252,0.8277310924369747,0.05875,0.0575,0.2875,0.7317073170731707,0.0,5.0,34.0,,False,12,1.0,42,0.0038382507773349066,0.07317073170731707,3.4000000000000004,
bursty,21,21,heuristic,12,800,0.1,800,102,78,24,80,405,238,34,204,204,0,0,0.14285714285714285,0.8571428571428571,0.1,0.0975,0.50625,0.5,0.0,6.0,19.0,,False,12,1.0,11,0.009829999980865978,0.05,1.9000000000000001,
bursty,21,21,adaptive,12,800,0.1,800,122,106,16,107,44,238,51,187,187,0,0,0.21428571428571427,0.7857142857142857,0.13375,0.1325,0.055,1.607843137254902,1.0,10.0,19.0,,False,12,1.0,11,2.308196499834594,0.1607843137254902,1.9000000000000001,
bursty,22,22,sequential,12,800,0.1,800,67,39,28,40,0,209,39,170,169,1,0,0.18660287081339713,0.8133971291866029,0.05,0.04875,0.0,1.2307692307692308,1.0,5.0,27.0,,False,12,1.0,11,0.0005341246651369147,0.12307692307692308,2.7,
bursty,22,22,random,12,800,0.1,800,50,29,21,29,244,209,27,182,182,0,0,0.1291866028708134,0.8708133971291866,0.03625,0.03625,0.305,1.2222222222222223,1.0,5.0,2.0,,False,12,1.0,49,0.0038853751539136283,0.12222222222222223,0.2,
bursty,22,22,heuristic,12,800,0.1,800,79,57,22,59,441,209,35,174,173,1,0,0.1674641148325359,0.8325358851674641,0.07375,0.07125,0.55125,0.3142857142857143,0.0,6.0,21.0,,False,12,1.0,12,0.010206125916738529,0.03142857142857143,2.1,
bursty,22,22,adaptive,12,800,0.1,800,80,61,19,64,22,209,34,175,174,1,0,0.16267942583732056,0.8373205741626795,0.08,0.07625,0.0275,1.0588235294117647,1.0,5.0,28.0,,False,12,1.0,11,2.3373592499410734,0.10588235294117648,2.8000000000000003,
bursty,23,23,sequential,12,800,0.1,800,47,34,13,36,0,224,34,190,188,2,1,0.15178571428571427,0.8482142857142857,0.045,0.0425,0.0,0.9705882352941176,1.0,4.0,61.0,,False,12,1.0,11,0.0005416254862211645,0.09705882352941177,6.1000000000000005,
bursty,23,23,random,12,800,0.1,800,50,39,11,42,242,224,33,191,188,3,1,0.14732142857142858,0.8526785714285714,0.0525,0.04875,0.3025,0.9696969696969697,0.0,5.0,70.0,,False,12,1.0,46,0.004228374964441173,0.09696969696969698,7.0,
bursty,23,23,heuristic,12,800,0.1,800,38,22,16,22,561,224,12,212,212,0,1,0.05357142857142857,0.9464285714285714,0.0275,0.0275,0.70125,0.0,0.0,0.0,474.0,,False,12,1.0,11,0.010203999736404512,0.0,47.400000000000006,
bursty,23,23,adaptive,12,800,0.1,800,83,68,15,72,31,224,35,189,188,1,1,0.15625,0.84375,0.09,0.085,0.03875,1.0857142857142856,1.0,6.0,52.0,,False,12,1.0,11,2.306434874772094,0.10857142857142857,5.2,
bursty,24,24,sequential,12,800,0.1,800,45,36,9,37,0,228,36,192,191,1,1,0.15789473684210525,0.8421052631578947,0.04625,0.045,0.0,0.7777777777777778,0.0,3.0,41.0,,False,12,1.0,11,0.0005316254464560188,0.07777777777777778,4.1000000000000005,
bursty,24,24,random,12,800,0.1,800,60,44,16,44,242,228,42,186,186,0,1,0.18421052631578946,0.8157894736842105,0.055,0.055,0.3025,1.1428571428571428,1.0,6.0,43.0,,False,12,1.0,39,0.00399899927288061,0.11428571428571428,4.3,
bursty,24,24,heuristic,12,800,0.1,800,81,68,13,69,418,228,42,186,185,1,1,0.18421052631578946,0.8157894736842105,0.08625,0.085,0.5225,0.2857142857142857,0.0,5.0,43.0,,False,12,1.0,11,0.009921250421029981,0.02857142857142857,4.3,
bursty,24,24,adaptive,12,800,0.1,800,93,77,16,81,30,228,41,187,185,2,1,0.17982456140350878,0.8201754385964912,0.10125,0.09625,0.0375,0.7560975609756098,0.0,5.0,32.0,,False,12,1.0,11,2.2901153748534853,0.07560975609756099,3.2,
bursty,25,25,sequential,12,800,0.1,800,55,38,17,39,0,215,38,177,176,1,0,0.17674418604651163,0.8232558139534883,0.04875,0.0475,0.0,1.236842105263158,0.5,6.0,1.0,,False,12,1.0,11,0.000529499702679459,0.1236842105263158,0.1,
bursty,25,25,random,12,800,0.1,800,60,40,20,42,218,215,39,176,176,0,0,0.1813953488372093,0.8186046511627907,0.0525,0.05,0.2725,1.2820512820512822,1.0,5.0,1.0,,False,12,1.0,28,0.003851874753308948,0.12820512820512822,0.1,
bursty,25,25,heuristic,12,800,0.1,800,96,79,17,81,428,215,34,181,180,1,0,0.15813953488372093,0.8418604651162791,0.10125,0.09875,0.535,0.23529411764705882,0.0,2.0,2.0,,False,12,1.0,12,0.010009375291701872,0.023529411764705882,0.2,
bursty,25,25,adaptive,12,800,0.1,800,102,84,18,85,31,215,45,170,170,0,0,0.20930232558139536,0.7906976744186046,0.10625,0.105,0.03875,1.3111111111111111,1.0,6.0,1.0,,False,12,1.0,11,2.289038624949171,0.13111111111111112,0.1,
bursty,26,26,sequential,12,800,0.1,800,63,45,18,46,0,220,45,175,174,1,0,0.20454545454545456,0.7954545454545454,0.0575,0.05625,0.0,1.1555555555555554,1.0,5.0,67.0,,False,12,1.0,11,0.0006038751598680392,0.11555555555555555,6.7,
bursty,26,26,random,12,800,0.1,800,59,47,12,50,233,220,41,179,178,1,0,0.18636363636363637,0.8136363636363636,0.0625,0.05875,0.29125,1.3170731707317074,1.0,7.0,38.0,,False,12,1.0,28,0.003915999986929819,0.13170731707317074,3.8000000000000003,
bursty,26,26,heuristic,12,800,0.1,800,98,84,14,85,413,220,40,180,180,0,0,0.18181818181818182,0.8181818181818182,0.10625,0.105,0.51625,0.0,0.0,0.0,29.0,,False,12,1.0,11,0.010351875207561534,0.0,2.9000000000000004,
bursty,26,26,adaptive,12,800,0.1,800,116,91,25,98,37,220,44,176,176,0,0,0.2,0.8,0.1225,0.11375,0.04625,0.9545454545454546,1.0,6.0,31.0,,False,12,1.0,11,2.4174371249318938,0.09545454545454546,3.1,
bursty,27,27,sequential,12,800,0.1,800,70,41,29,42,0,205,41,164,163,1,0,0.2,0.8,0.0525,0.05125,0.0,1.5609756097560976,1.0,7.0,15.0,,False,12,1.0,11,0.0005449998570838943,0.15609756097560978,1.5,
bursty,27,27,random,12,800,0.1,800,60,42,18,45,228,205,41,164,161,3,0,0.2,0.8,0.05625,0.0525,0.285,1.5853658536585367,1.0,8.0,8.0,,False,12,1.0,36,0.003766375157283619,0.1585365853658537,0.8,
bursty,27,27,heuristic,12,800,0.1,800,95,74,21,76,415,205,34,171,171,0,0,0.16585365853658537,0.8341463414634146,0.095,0.0925,0.51875,0.23529411764705882,0.0,4.0,28.0,,False,12,1.0,11,0.010195125723839737,0.023529411764705882,2.8000000000000003,
bursty,27,27,adaptive,12,800,0.1,800,124,100,24,105,50,205,38,167,164,3,0,0.18536585365853658,0.8146341463414634,0.13125,0.125,0.0625,1.263157894736842,0.0,6.0,15.0,,False,12,1.0,11,2.3078852503022063,0.12631578947368421,1.5,
bursty,28,28,sequential,12,800,0.1,800,59,42,17,42,0,238,42,196,196,0,1,0.17647058823529413,0.8235294117647058,0.0525,0.0525,0.0,1.5476190476190477,1.0,8.0,1.0,,False,12,1.0,11,0.0006052494791219942,0.15476190476190477,0.1,
bursty,28,28,random,12,800,0.1,800,48,40,8,40,256,238,38,200,200,0,1,0.15966386554621848,0.8403361344537815,0.05,0.05,0.32,0.5526315789473685,0.0,3.0,11.0,,False,12,1.0,24,0.00436699981946731,0.05526315789473685,1.1,
bursty,28,28,heuristic,12,800,0.1,800,83,70,13,72,459,238,36,202,202,0,1,0.15126050420168066,0.8487394957983193,0.09,0.0875,0.57375,0.1388888888888889,0.0,3.0,1.0,,False,12,1.0,13,0.010169125052925665,0.01388888888888889,0.1,
bursty,28,28,adaptive,12,800,0.1,800,118,102,16,105,52,238,44,194,194,0,0,0.18487394957983194,0.8151260504201681,0.13125,0.1275,0.065,1.2954545454545454,1.0,6.0,1.0,,False,12,1.0,11,2.302958875297918,0.12954545454545455,0.1,
bursty,29,29,sequential,12,800,0.1,800,67,42,25,42,0,218,42,176,176,0,0,0.1926605504587156,0.8073394495412844,0.0525,0.0525,0.0,1.1666666666666667,1.0,6.0,33.0,,False,12,1.0,11,0.0005443752525025047,0.11666666666666668,3.3000000000000003,
bursty,29,29,random,12,800,0.1,800,44,30,14,33,240,218,27,191,190,1,1,0.12385321100917432,0.8761467889908257,0.04125,0.0375,0.3,0.8888888888888888,1.0,4.0,16.0,,False,12,1.0,44,0.003984375216532499,0.08888888888888889,1.6,
bursty,29,29,heuristic,12,800,0.1,800,109,93,16,97,375,218,46,172,170,2,0,0.21100917431192662,0.7889908256880734,0.12125,0.11625,0.46875,0.21739130434782608,0.0,3.0,31.0,,False,12,1.0,12,0.010153874936804641,0.021739130434782608,3.1,
bursty,29,29,adaptive,12,800,0.1,800,99,82,17,82,40,218,44,174,174,0,1,0.2018348623853211,0.7981651376146789,0.1025,0.1025,0.05,1.1590909090909092,1.0,4.0,33.0,,False,12,1.0,11,2.2926021247985773,0.11590909090909092,3.3000000000000003,
emerging_signal,0,0,sequential,12,800,0.1,800,107,92,15,94,0,48,35,13,13,0,1,0.7291666666666666,0.2708333333333333,0.1175,0.115,0.0,4.628571428571429,4.0,11.0,1.0,17.0,False,12,1.0,11,0.0005811254595755599,0.4628571428571429,0.1,1.7000000000000002
emerging_signal,0,0,random,12,800,0.1,800,102,88,14,93,229,48,32,16,16,0,1,0.6666666666666666,0.3333333333333333,0.11625,0.11,0.28625,7.5625,5.0,32.0,15.0,20.0,False,12,1.0,38,0.004219875299895648,0.7562500000000001,1.5,2.0
emerging_signal,0,0,heuristic,12,800,0.1,800,433,425,8,442,228,48,15,33,32,1,1,0.3125,0.6875,0.5525,0.53125,0.285,1.9333333333333333,0.0,23.0,1.0,241.0,False,12,1.0,14,0.010602499969536439,0.19333333333333336,0.1,24.1
emerging_signal,0,0,adaptive,12,800,0.1,800,484,479,5,493,30,48,24,24,24,0,0,0.5,0.5,0.61625,0.59875,0.0375,6.125,4.0,25.0,1.0,34.0,False,12,1.0,11,2.3124201250902843,0.6125,0.1,3.4000000000000004
emerging_signal,1,1,sequential,12,800,0.1,800,121,104,17,108,0,38,32,6,6,0,0,0.8421052631578947,0.15789473684210525,0.135,0.13,0.0,5.71875,4.5,28.0,8.0,5.0,False,12,1.0,11,0.0005759998748544604,0.571875,0.8,0.5
emerging_signal,1,1,random,12,800,0.1,800,143,126,17,129,227,38,28,10,10,0,1,0.7368421052631579,0.2631578947368421,0.16125,0.1575,0.28375,7.428571428571429,4.0,33.0,18.0,2.0,False,12,1.0,48,0.004078499769093469,0.7428571428571429,1.8,0.2
emerging_signal,1,1,heuristic,12,800,0.1,800,442,431,11,445,183,38,19,19,18,1,1,0.5,0.5,0.55625,0.53875,0.22875,3.3157894736842106,0.0,36.0,8.0,483.0,False,12,1.0,11,0.010786875209305435,0.3315789473684211,0.8,48.300000000000004
emerging_signal,1,1,adaptive,12,800,0.1,800,509,503,6,522,14,38,22,16,16,0,0,0.5789473684210527,0.42105263157894735,0.6525,0.62875,0.0175,7.909090909090909,3.0,29.0,8.0,24.0,False,12,1.0,11,2.32783212504728,0.790909090909091,0.8,2.4000000000000004
emerging_signal,2,2,sequential,12,800,0.1,800,107,89,18,93,0,56,44,12,12,0,0,0.7857142857142857,0.21428571428571427,0.11625,0.11125,0.0,5.5,4.0,22.0,1.0,5.0,False,12,1.0,11,0.0005740004780818708,0.55,0.1,0.5
emerging_signal,2,2,random,12,800,0.1,800,117,98,19,103,230,56,38,18,18,0,0,0.6785714285714286,0.32142857142857145,0.12875,0.1225,0.2875,6.947368421052632,5.0,29.0,2.0,4.0,False,12,1.0,16,0.0038162497730809264,0.6947368421052632,0.2,0.4
emerging_signal,2,2,heuristic,12,800,0.1,800,438,433,5,449,185,56,31,25,25,0,1,0.5535714285714286,0.44642857142857145,0.56125,0.54125,0.23125,2.161290322580645,0.0,32.0,1.0,182.0,False,12,1.0,11,0.010202500052400865,0.2161290322580645,0.1,18.2
emerging_signal,2,2,adaptive,12,800,0.1,800,437,431,6,451,38,56,35,21,21,0,0,0.625,0.375,0.56375,0.53875,0.0475,6.628571428571429,3.0,35.0,1.0,28.0,False,12,1.0,11,2.265324624677305,0.6628571428571429,0.1,2.8000000000000003
emerging_signal,3,3,sequential,12,800,0.1,800,109,89,20,90,0,53,43,10,10,0,0,0.8113207547169812,0.18867924528301888,0.1125,0.11125,0.0,5.511627906976744,6.0,11.0,8.0,17.0,False,12,1.0,11,0.0005521249840967357,0.5511627906976745,0.8,1.7000000000000002
emerging_signal,3,3,random,12,800,0.1,800,102,88,14,93,235,53,33,20,20,0,0,0.6226415094339622,0.37735849056603776,0.11625,0.11,0.29375,6.212121212121212,5.0,24.0,16.0,54.0,False,12,1.0,31,0.004278875785530545,0.6212121212121212,1.6,5.4
emerging_signal,3,3,heuristic,12,800,0.1,800,456,450,6,460,182,53,27,26,26,0,0,0.5094339622641509,0.49056603773584906,0.575,0.5625,0.2275,4.2592592592592595,0.0,37.0,9.0,16.0,False,12,1.0,12,0.009993124585889746,0.425925925925926,0.9,1.6
emerging_signal,3,3,adaptive,12,800,0.1,800,407,398,9,415,49,53,36,17,17,0,0,0.6792452830188679,0.32075471698113206,0.51875,0.4975,0.06125,5.888888888888889,4.0,31.0,8.0,6.0,False,12,1.0,11,2.8481068749533733,0.5888888888888889,0.8,0.6000000000000001
emerging_signal,4,4,sequential,12,800,0.1,800,93,77,16,82,0,56,40,16,14,2,0,0.7142857142857143,0.2857142857142857,0.1025,0.09625,0.0,5.125,4.0,20.0,1.0,5.0,False,12,1.0,11,0.0008008748409338295,0.5125000000000001,0.1,0.5
emerging_signal,4,4,random,12,800,0.1,800,103,86,17,87,221,56,34,22,21,1,0,0.6071428571428571,0.39285714285714285,0.10875,0.1075,0.27625,7.529411764705882,5.5,28.0,0.0,8.0,False,12,1.0,26,0.005508750327862799,0.7529411764705882,0.0,0.8
emerging_signal,4,4,heuristic,12,800,0.1,800,455,448,7,459,174,56,34,22,22,0,0,0.6071428571428571,0.39285714285714285,0.57375,0.56,0.2175,3.764705882352941,0.0,59.0,1.0,162.0,False,12,1.0,11,0.015030625036160927,0.3764705882352941,0.1,16.2
emerging_signal,4,4,adaptive,12,800,0.1,800,454,445,9,459,22,56,35,21,21,0,0,0.625,0.375,0.57375,0.55625,0.0275,5.171428571428572,2.0,22.0,1.0,11.0,False,12,1.0,11,4.7779278754023835,0.5171428571428572,0.1,1.1
emerging_signal,5,5,sequential,12,800,0.1,800,111,96,15,101,0,51,42,9,8,1,0,0.8235294117647058,0.17647058823529413,0.12625,0.12,0.0,4.380952380952381,4.0,10.0,1.0,5.0,False,12,1.0,11,0.0013141242015990429,0.43809523809523815,0.1,0.5
emerging_signal,5,5,random,12,800,0.1,800,111,97,14,100,222,51,35,16,16,0,1,0.6862745098039216,0.3137254901960784,0.125,0.12125,0.2775,6.114285714285714,6.0,17.0,0.0,9.0,False,12,1.0,29,0.014440250452025793,0.6114285714285714,0.0,0.9
emerging_signal,5,5,heuristic,12,800,0.1,800,544,539,5,555,90,51,25,26,26,0,0,0.49019607843137253,0.5098039215686274,0.69375,0.67375,0.1125,6.0,0.0,54.0,1.0,33.0,False,12,1.0,14,0.025551374528731685,0.6000000000000001,0.1,3.3000000000000003
emerging_signal,5,5,adaptive,12,800,0.1,800,477,472,5,491,30,51,30,21,20,1,0,0.5882352941176471,0.4117647058823529,0.61375,0.59,0.0375,4.4,1.5,19.0,1.0,15.0,False,12,1.0,11,5.232758875135914,0.44000000000000006,0.1,1.5
emerging_signal,6,6,sequential,12,800,0.1,800,98,88,10,89,0,46,36,10,10,0,0,0.782608695652174,0.21739130434782608,0.11125,0.11,0.0,5.083333333333333,5.0,11.0,1.0,5.0,False,12,1.0,11,0.0014339996778289787,0.5083333333333333,0.1,0.5
emerging_signal,6,6,random,12,800,0.1,800,102,86,16,89,241,46,26,20,20,0,0,0.5652173913043478,0.43478260869565216,0.11125,0.1075,0.30125,5.423076923076923,4.0,18.0,13.0,6.0,False,12,1.0,22,0.014274375571403652,0.5423076923076924,1.3,0.6000000000000001
emerging_signal,6,6,heuristic,12,800,0.1,800,359,353,6,366,286,46,19,27,26,1,0,0.41304347826086957,0.5869565217391305,0.4575,0.44125,0.3575,4.684210526315789,0.0,61.0,1.0,238.0,False,12,1.0,12,0.0271368747780798,0.46842105263157896,0.1,23.8
emerging_signal,6,6,adaptive,12,800,0.1,800,439,436,3,450,38,46,28,18,18,0,0,0.6086956521739131,0.391304347826087,0.5625,0.545,0.0475,6.571428571428571,4.5,30.0,1.0,20.0,False,12,1.0,11,5.400460374330578,0.6571428571428571,0.1,2.0
emerging_signal,7,7,sequential,12,800,0.1,800,111,97,14,98,0,65,48,17,17,0,1,0.7384615384615385,0.26153846153846155,0.1225,0.12125,0.0,4.708333333333333,4.0,23.0,1.0,5.0,False,12,1.0,11,0.0015854993762332015,0.4708333333333333,0.1,0.5
emerging_signal,7,7,random,12,800,0.1,800,124,102,22,103,237,65,43,22,22,0,0,0.6615384615384615,0.3384615384615385,0.12875,0.1275,0.29625,4.372093023255814,2.0,22.0,2.0,31.0,False,12,1.0,22,0.013541874905058648,0.4372093023255814,0.2,3.1
emerging_signal,7,7,heuristic,12,800,0.1,800,478,470,8,478,137,65,30,35,35,0,0,0.46153846153846156,0.5384615384615384,0.5975,0.5875,0.17125,3.8666666666666667,0.0,41.0,1.0,349.0,False,12,1.0,12,0.025429875604459085,0.3866666666666667,0.1,34.9
emerging_signal,7,7,adaptive,12,800,0.1,800,438,430,8,442,56,65,38,27,27,0,0,0.5846153846153846,0.4153846153846154,0.5525,0.5375,0.07,5.184210526315789,3.0,24.0,1.0,57.0,False,12,1.0,11,5.235959749552421,0.518421052631579,0.1,5.7
emerging_signal,8,8,sequential,12,800,0.1,800,103,85,18,88,0,55,39,16,14,2,1,0.7090909090909091,0.2909090909090909,0.11,0.10625,0.0,3.871794871794872,3.0,11.0,1.0,17.0,False,12,1.0,11,0.0014242502584238537,0.3871794871794872,0.1,1.7000000000000002
emerging_signal,8,8,random,12,800,0.1,800,99,81,18,81,244,55,31,24,24,0,1,0.5636363636363636,0.43636363636363634,0.10125,0.10125,0.305,6.161290322580645,4.0,26.0,0.0,27.0,False,12,1.0,17,0.01758862505084835,0.6161290322580646,0.0,2.7
emerging_signal,8,8,heuristic,12,800,0.1,800,435,427,8,445,164,55,25,30,30,0,0,0.45454545454545453,0.5454545454545454,0.55625,0.53375,0.205,3.24,0.0,37.0,1.0,28.0,False,12,1.0,11,0.028979374983464368,0.32400000000000007,0.1,2.8000000000000003
emerging_signal,8,8,adaptive,12,800,0.1,800,424,414,10,425,46,55,33,22,21,1,0,0.6,0.4,0.53125,0.5175,0.0575,6.363636363636363,5.0,34.0,1.0,22.0,False,12,1.0,11,1.8155225007649278,0.6363636363636364,0.1,2.2
emerging_signal,9,9,sequential,12,800,0.1,800,98,87,11,90,0,56,46,10,10,0,1,0.8214285714285714,0.17857142857142858,0.1125,0.10875,0.0,5.478260869565218,5.0,20.0,8.0,17.0,False,12,1.0,11,0.0005027506267651916,0.5478260869565218,0.8,1.7000000000000002
emerging_signal,9,9,random,12,800,0.1,800,113,97,16,100,239,56,35,21,19,2,1,0.625,0.375,0.125,0.12125,0.29875,6.828571428571428,4.0,34.0,6.0,14.0,False,12,1.0,46,0.0044668752525467426,0.6828571428571428,0.6000000000000001,1.4000000000000001
emerging_signal,9,9,heuristic,12,800,0.1,800,374,367,7,379,229,56,30,26,26,0,0,0.5357142857142857,0.4642857142857143,0.47375,0.45875,0.28625,2.8,0.0,56.0,9.0,116.0,False,12,1.0,13,0.010383125627413392,0.27999999999999997,0.9,11.600000000000001
emerging_signal,9,9,adaptive,12,800,0.1,800,435,431,4,445,43,56,36,20,19,1,1,0.6428571428571429,0.35714285714285715,0.55625,0.53875,0.05375,7.138888888888889,2.0,33.0,8.0,19.0,False,12,1.0,11,3.8584381240434595,0.713888888888889,0.8,1.9000000000000001
emerging_signal,10,10,sequential,12,800,0.1,800,106,87,19,92,0,54,39,15,15,0,1,0.7222222222222222,0.2777777777777778,0.115,0.10875,0.0,5.0,4.0,12.0,1.0,5.0,False,12,1.0,11,0.0008852503378875554,0.5,0.1,0.5
emerging_signal,10,10,random,12,800,0.1,800,113,99,14,103,208,54,32,22,22,0,1,0.5925925925925926,0.4074074074074074,0.12875,0.12375,0.26,6.5625,6.0,30.0,7.0,12.0,False,12,1.0,44,0.007025625127425883,0.65625,0.7000000000000001,1.2000000000000002
emerging_signal,10,10,heuristic,12,800,0.1,800,497,492,5,512,133,54,23,31,31,0,1,0.42592592592592593,0.5740740740740741,0.64,0.615,0.16625,5.608695652173913,0.0,63.0,1.0,25.0,False,12,1.0,11,0.012996250261494424,0.5608695652173913,0.1,2.5
emerging_signal,10,10,adaptive,12,800,0.1,800,487,481,6,502,9,54,35,19,19,0,1,0.6481481481481481,0.35185185185185186,0.6275,0.60125,0.01125,6.114285714285714,3.0,23.0,1.0,25.0,False,12,1.0,11,3.239738000665966,0.6114285714285714,0.1,2.5
emerging_signal,11,11,sequential,12,800,0.1,800,97,86,11,88,0,59,46,13,13,0,1,0.7796610169491526,0.22033898305084745,0.11,0.1075,0.0,4.6521739130434785,3.0,14.0,8.0,5.0,False,12,1.0,11,0.0006992497947067022,0.46521739130434786,0.8,0.5
emerging_signal,11,11,random,12,800,0.1,800,88,76,12,79,239,59,32,27,25,2,1,0.5423728813559322,0.4576271186440678,0.09875,0.095,0.29875,5.3125,3.0,23.0,42.0,5.0,False,12,1.0,32,0.00569825013371883,0.53125,4.2,0.5
emerging_signal,11,11,heuristic,12,800,0.1,800,328,321,7,326,267,59,27,32,32,0,0,0.4576271186440678,0.5423728813559322,0.4075,0.40125,0.33375,3.7037037037037037,0.0,42.0,9.0,90.0,False,12,1.0,12,0.011668250081129372,0.3703703703703704,0.9,9.0
emerging_signal,11,11,adaptive,12,800,0.1,800,424,410,14,420,39,59,30,29,29,0,1,0.5084745762711864,0.4915254237288136,0.525,0.5125,0.04875,5.2,3.0,28.0,8.0,4.0,False,12,1.0,11,3.221611750232114,0.52,0.8,0.4
emerging_signal,12,12,sequential,12,800,0.1,800,100,89,11,91,0,47,33,14,13,1,0,0.7021276595744681,0.2978723404255319,0.11375,0.11125,0.0,4.333333333333333,4.0,11.0,8.0,5.0,False,12,1.0,11,0.0008086242451099679,0.43333333333333335,0.8,0.5
emerging_signal,12,12,random,12,800,0.1,800,104,91,13,96,229,47,30,17,16,1,0,0.6382978723404256,0.3617021276595745,0.12,0.11375,0.28625,3.8333333333333335,3.0,13.0,13.0,3.0,False,12,1.0,20,0.006026000264682807,0.38333333333333336,1.3,0.30000000000000004
emerging_signal,12,12,heuristic,12,800,0.1,800,318,310,8,321,291,47,20,27,26,1,1,0.425531914893617,0.574468085106383,0.40125,0.3875,0.36375,0.85,0.0,7.0,8.0,,True,12,1.0,12,0.013671750093635637,0.085,0.8,
emerging_signal,12,12,adaptive,12,800,0.1,800,456,451,5,467,31,47,27,20,20,0,0,0.574468085106383,0.425531914893617,0.58375,0.56375,0.03875,7.62962962962963,4.0,31.0,8.0,32.0,False,12,1.0,11,2.9749239994271193,0.7629629629629631,0.8,3.2
